gid,lon,lat,X,Y,gridmet_id,irr_freq,irr_ratio,bedrock_m,k_m/d,sy,well_depth,well_surface_ele,well_bedrock_ele,well_k,well_sy,well_depth_ele,wl_depth_m_1990,wl_depth_m_1991,wl_depth_m_1992,wl_depth_m_1993,wl_depth_m_1994,wl_depth_m_1995,wl_depth_m_1996,wl_depth_m_1997,wl_depth_m_1998,wl_depth_m_1999,wl_depth_m_2000,wl_depth_m_2001,wl_depth_m_2002,wl_depth_m_2003,wl_depth_m_2004,wl_depth_m_2005,wl_depth_m_2006,wl_depth_m_2007,wl_depth_m_2008,wl_depth_m_2009,wl_depth_m_2010,wl_depth_m_2011,wl_depth_m_2012,wl_depth_m_2013,wl_depth_m_2014,wl_depth_m_2015,wl_depth_m_2016,wl_depth_m_2017,wl_depth_m_2018,wl_depth_m_2019,wl_depth_m_2020,wl_depth_m_2021,wl_depth_m_2022,wl_ele_m_1990,wl_ele_m_1991,wl_ele_m_1992,wl_ele_m_1993,wl_ele_m_1994,wl_ele_m_1995,wl_ele_m_1996,wl_ele_m_1997,wl_ele_m_1998,wl_ele_m_1999,wl_ele_m_2000,wl_ele_m_2001,wl_ele_m_2002,wl_ele_m_2003,wl_ele_m_2004,wl_ele_m_2005,wl_ele_m_2006,wl_ele_m_2007,wl_ele_m_2008,wl_ele_m_2009,wl_ele_m_2010,wl_ele_m_2011,wl_ele_m_2012,wl_ele_m_2013,wl_ele_m_2014,wl_ele_m_2015,wl_ele_m_2016,wl_ele_m_2017,wl_ele_m_2018,wl_ele_m_2019,wl_ele_m_2020,wl_ele_m_2021,wl_ele_m_2022,st_m_1990,st_m_1991,st_m_1992,st_m_1993,st_m_1994,st_m_1995,st_m_1996,st_m_1997,st_m_1998,st_m_1999,st_m_2000,st_m_2001,st_m_2002,st_m_2003,st_m_2004,st_m_2005,st_m_2006,st_m_2007,st_m_2008,st_m_2009,st_m_2010,st_m_2011,st_m_2012,st_m_2013,st_m_2014,st_m_2015,st_m_2016,st_m_2017,st_m_2018,st_m_2019,st_m_2020,st_m_2021,st_m_2022,Crop2006,Crop2007,Crop2008,Crop2009,Crop2010,Crop2011,Crop2012,Crop2013,Crop2014,Crop2015,Crop2016,Crop2017,Crop2018,Crop2019,Crop2020,Crop2021,Crop2022,other_freq,wheat_freq,Irr1997,Irr1998,Irr1999,Irr2000,Irr2001,Irr2002,Irr2003,Irr2004,Irr2005,Irr2006,Irr2007,Irr2008,Irr2009,Irr2010,Irr2011,Irr2012,Irr2013,Irr2014,Irr2015,Irr2016,Irr2017,Irr2018,Irr2019,Irr2020
grid375,-100.47407025180556,39.411962075208336,32,14,grid38,16,0.8421052631578947,776.48990625,60.265056,0.0461,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.548218,40.671898,42.16182,44.658012,41.132614,41.373737,41.83819,41.117783,41.260555,40.052547,41.55638,41.32929,42.7916,43.788723,44.52354,44.39237,41.645393,39.402504,44.049503,42.66349,42.95247,43.181965,43.465073,43.825783,49.42068,49.117588,49.042034,49.213493,49.127594,49.498055,49.107727,49.371758,45.60195,801.67194,801.8704,801.8854,802.369,802.3696,802.0971,801.43335,801.2439,802.58417,801.24347,802.2606,801.83594,801.4255,800.7053,799.7155,798.9565,799.60046,798.76154,798.26654,798.53015,798.3291,797.7013,797.45325,797.11743,795.7133,795.96735,795.74335,795.6462,795.5871,795.41547,795.5397,795.28534,796.0146,25.18202978515626,25.38051611328126,25.39546972656251,25.87911230468751,25.87972265625001,25.60720068359376,24.94344335937501,24.75399023437501,26.09426123046876,24.75356298828126,25.77071386718751,25.34603125000001,24.93556982421876,24.21541601562501,23.22560888671876,22.46657568359376,23.11055761718751,22.27162939453126,21.77663427734376,22.04024511718751,21.83919531250001,21.21138769531251,20.96334082031251,20.62752539062501,19.22341162109376,19.47743994140626,19.25344091796876,19.15627294921876,19.09719091796876,18.92556005859376,19.04976660156251,18.79543310546876,19.52468115234376,corn,corn,corn,corn,soybeans,corn,soybeans,corn,sorghum,corn,corn,wheat,corn,corn,corn,soybeans,wheat,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
grid376,-100.47406229819444,39.41918949895833,32,15,grid38,18,0.9473684210526315,777.039937793064,64.67856,0.043,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.857655,40.929348,43.022766,44.782387,41.901737,42.180336,42.654545,41.498737,41.59921,40.968456,41.90058,41.55268,44.780346,45.785942,46.405197,44.63655,41.703953,41.020985,45.98803,42.738094,43.037086,43.256187,43.543663,43.898796,49.43458,49.124477,49.05979,49.231945,49.1457,49.5385,49.13325,49.402847,45.748245,801.4066,801.6267,801.59186,802.1336,802.19385,801.87463,801.1795,801.1369,802.27783,801.04095,801.97235,801.52075,800.8582,800.1046,799.1378,798.64856,799.31775,798.96765,797.5506,798.2166,798.01086,797.39154,797.1283,796.79675,795.39197,795.7479,795.5683,795.4799,795.4136,795.23364,795.36316,795.09076,795.6923,24.36667841787346,24.58677119131096,24.55192011709221,25.09366816396721,25.15390986318596,24.83469599599846,24.13956660146721,24.09696406240471,25.23789423818596,24.00101679677971,24.93241328115471,24.48081416006096,23.81827753896721,23.06467646474846,22.09787958974846,21.60862177724846,22.27781123037346,21.92771357412346,20.51066035146721,21.17667597646721,20.97092646474846,20.35160273427971,20.08835810537346,19.75681513662346,18.35202998037346,18.70798701162346,18.52836054677971,18.43998164052971,18.37363642568596,18.19370478506096,18.32322138662346,18.05082148427971,18.65238398427971,corn,corn,corn,soybeans,corn,corn,soybeans,corn,corn,soybeans,wheat,corn,corn,corn,corn,corn,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
grid377,-100.47405434458334,39.426416922708334,32,16,grid37,0,0.0,777.385107422256,71.93584800000001,0.0435,73.152,853.7893705,781.4813411,73.743312,0.0525,780.6373705,42.356407,41.82843,43.42733,43.811474,42.102753,42.2677,42.80503,42.3752,43.078342,40.96458,43.3875,43.4153,44.874367,45.856182,46.517273,46.39291,43.578556,43.03913,45.971962,44.532864,44.799957,45.135826,45.333,45.79029,48.48482,47.98924,47.93671,48.079426,47.98634,48.604836,48.001286,48.28927,47.186108,801.9446,801.856,801.93744,802.1378,803.11365,802.5778,801.90405,801.56354,801.8022,802.0093,801.5149,801.0297,800.7419,799.97723,799.03,798.25446,798.71466,798.4445,797.29645,797.55597,797.36084,796.76514,796.5068,796.13904,795.20306,795.7506,795.54205,795.4485,795.3848,795.1954,795.3129,795.0049,794.8673,24.559472655868944,24.470910644150194,24.552331542587694,24.752709960556444,25.728540038681444,25.192712401962694,24.518945312118944,24.178430175400194,24.417077636337694,24.624169921493944,24.129785155868944,23.644616698837694,23.356774901962694,22.592126464462694,21.644921874618944,20.869348144150194,21.329553222275194,21.059411620712694,19.911340331650194,20.170861816025194,19.975732421493944,19.380029296493944,19.121667480087694,18.753930663681444,17.817956542587694,18.365502929306444,18.156945800400194,18.063378905868944,17.999719237900194,17.810266112900194,17.927819823837694,17.619775390243944,17.482202148056444,fallow,wheat,fallow,other,fallow,wheat,wheat,corn,fallow,wheat,sorghum,fallow,wheat,fallow,corn,corn,sorghum,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid378,-100.47404639097223,39.43364434645834,32,17,grid37,0,0.0,777.6575373056401,83.146392,0.0492,73.152,853.7893705,781.4813411,73.743312,0.0525,780.6373705,42.170414,41.577972,43.231274,43.64332,42.04726,42.19281,42.70981,42.12309,43.11616,40.600983,43.430122,43.429813,43.652798,44.557617,45.08543,46.44048,43.452744,42.906265,44.6255,44.399094,44.681812,45.00037,45.18803,45.654636,48.326694,47.859856,47.806103,47.94913,47.85653,48.449295,47.8664,48.153522,47.03071,802.32983,801.9694,801.9626,802.1997,802.94775,802.25995,801.6686,801.6354,801.7856,801.6283,801.5142,800.99243,800.7996,800.043,799.18243,798.25024,798.5898,798.27,797.2789,797.4165,797.292,796.6538,796.3841,795.99115,794.9446,795.6604,795.4072,795.32245,795.26025,795.07404,795.20795,794.87036,794.64746,24.672296678734938,24.311884081078688,24.305048143578688,24.542169725609938,25.290216600609938,24.602411424828688,24.011041795922438,23.977838670922438,24.128046190453688,23.970758592797438,23.856683885766188,23.334894334984938,23.142084276391188,22.385492479516188,21.524896776391188,20.592706834984938,20.932245409203688,20.612482225609938,19.621332323266188,19.758966600609938,19.634454881859938,18.996271288109938,18.726556932641188,18.333612596703688,17.287042772484938,18.002863084984938,17.749689256859938,17.664911424828688,17.602716600609938,17.416498338891188,17.550409471703688,17.212824022484938,16.989923631859938,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,fallow,other,corn,fallow,wheat,corn,fallow,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid379,-100.46489030097221,39.39751182645833,33,12,grid38,19,1.0,776.779488573552,63.27648,0.0579,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,40.79285,40.506927,41.954506,44.035828,41.146137,41.404022,41.76905,40.372944,39.375267,41.344402,39.79607,39.356697,40.38334,41.32932,42.039127,41.866566,39.065872,38.503048,40.160866,39.9873,40.23551,40.4743,40.717686,41.06877,45.66501,45.079964,45.027172,45.14433,44.994053,45.657234,44.97151,45.271996,42.651104,801.15265,800.1501,800.52313,801.1172,801.492,801.3764,800.8288,800.87726,800.89557,800.75,800.60236,800.0861,799.85406,799.20123,798.1668,797.7496,798.0895,797.5627,797.2782,797.19653,797.03375,796.38513,796.1761,795.81464,794.95496,795.3049,794.903,794.7511,794.7285,794.6497,794.93805,794.72723,794.6448,24.373160352229206,23.370596875666706,23.743643750666706,24.337698926447956,24.712515820979206,24.596915235041706,24.049307813166706,24.097769727229206,24.116080274104206,23.970511426447956,23.822867383479206,23.306632031916706,23.074576367854206,22.421744336604206,21.387320508479206,20.970084180354206,21.309988965510456,20.783194531916706,20.498709668635456,20.417044629572956,20.254263867854206,19.605643262385456,19.396597852229206,19.035147656916706,18.175467481135456,18.525382031916706,18.123526563166706,17.971610059260456,17.949027051447956,17.870230664729206,18.158560742854206,17.947745313166706,17.865286817072956,corn,corn,corn,corn,corn,corn,corn,corn,corn,other,wheat,corn,corn,corn,corn,corn,soybeans,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid380,-100.46488375458334,39.40474149104167,33,13,grid38,19,1.0,776.44027206936,59.981592,0.052,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,41.24317,40.72523,41.921333,44.20337,41.628056,41.89309,42.291824,40.88241,39.39821,41.645508,39.65225,39.312313,40.872776,41.785267,42.604412,42.376,39.366863,38.817078,43.368782,40.34087,40.601177,40.843803,41.099182,41.436615,45.91883,45.38069,45.32132,45.464478,45.304886,45.936554,45.305534,45.617775,43.188328,800.6541,800.30786,800.363,800.68396,801.14813,800.9963,800.367,800.4986,800.6446,800.3745,800.27826,799.8612,799.4891,798.8251,797.79315,797.31305,797.74915,797.1953,797.0171,796.8081,796.6504,795.96246,795.7379,795.4233,794.99445,795.3263,795.02856,794.8827,794.82263,794.7285,795.05176,794.8475,794.3116,24.2138417001712,23.86758925876495,23.9227040048587,24.24368789157745,24.7078602548587,24.5560047861087,23.9267323251712,24.0583241220462,24.2043202157962,23.93423964938995,23.8379872079837,23.42093398532745,23.0488026376712,22.38480117282745,21.3528797861087,20.8727772470462,21.30887343845245,20.75504043063995,20.57681777438995,20.36783339938995,20.21011855563995,19.5221913095462,19.29764296970245,18.9830067392337,18.5541737314212,18.88602187595245,18.58829238376495,18.44241836032745,18.38235976657745,18.28824355563995,18.61148574313995,18.4072010751712,17.8713124032962,corn,corn,corn,corn,corn,corn,soybeans,corn,corn,sorghum,wheat,corn,corn,corn,corn,corn,soybeans,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid381,-100.46487720819445,39.411971155625,33,14,grid38,0,0.0,776.519690479992,60.454032000000005,0.0469,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,40.73052,40.808933,41.98526,44.356285,40.919098,41.139847,41.584606,40.358917,40.748367,40.416283,41.045685,40.96651,42.522243,43.51484,44.196255,44.062866,41.25118,38.90082,43.614925,42.19294,42.456005,42.699356,42.96397,43.322685,46.14959,45.56006,45.489624,45.63369,45.475372,46.17865,45.494934,45.817493,44.8517,800.29645,800.1141,800.1047,800.3233,801.1273,800.8755,800.1578,800.0877,800.641,800.32104,800.31683,799.9097,799.49115,798.8033,797.8246,797.21515,797.9481,797.1766,796.4878,796.97705,796.7914,796.1302,795.90137,795.6429,794.581,794.96344,794.6624,794.5211,794.4449,794.3325,794.638,794.4209,794.5362,23.7767572739142,23.5943842270392,23.5849848129767,23.8036127426642,24.60762885594545,24.35579780125795,23.6380853989142,23.5680170395392,24.12130073094545,23.80135444188295,23.7971430161017,23.3900385239142,22.9714594223517,22.2835932114142,21.30489448094545,20.6954584457892,21.42842963719545,20.6568842270392,19.96810248875795,20.45736030125795,20.27169135594545,19.6104975082892,19.38167670750795,19.1231928207892,18.0613031723517,18.4437494614142,18.1427240707892,18.00142768407045,17.9251947739142,17.81282905125795,18.1183100082892,17.90120795750795,18.0165033676642,corn,wheat,wheat,corn,fallow,wheat,corn,wheat,wheat,corn,fallow,wheat,corn,fallow,wheat,corn,fallow,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid382,-100.46487066180555,39.41920082020833,33,15,grid38,0,0.0,777.0868372562879,65.906904,0.0445,72.5424,846.1325426,776.9078156,81.982056,0.0562,773.5901426,39.599987,42.95466,42.32951,42.740616,41.234966,41.46366,41.938404,39.226902,41.141464,40.620945,41.445267,41.221592,41.574974,42.466686,43.062813,44.333885,41.32905,40.553665,42.713963,42.290916,42.565567,42.798157,43.067547,43.42019,46.318077,45.713238,45.632248,45.777122,45.619774,46.38066,45.655487,45.986977,45.038292,800.1474,799.812,799.6946,800.0986,800.8979,800.5811,799.7803,799.67377,800.26044,800.0074,799.9501,799.51526,799.24915,798.5158,797.54034,796.8244,797.661,797.3589,796.18506,796.647,796.45386,795.8016,795.55817,795.30164,794.2002,794.7274,794.40875,794.2754,794.19073,794.0648,794.351,794.11456,794.1743,23.060562646055814,22.725174462462064,22.607742821837064,23.011734521055814,23.811050927305814,23.494278466368314,22.693436181212064,22.586929833555814,23.173599755430814,22.920547997618314,22.863235985899564,22.428421532774564,22.162308251524564,21.428970849180814,20.453506981993314,19.737564599180814,20.574173485899564,20.272049462462064,19.098221337462064,19.560135399962064,19.367020165587064,18.714737450743314,18.471329247618314,18.214798485899564,17.113358056212064,17.640579735899564,17.321915185118314,17.188553368712064,17.103897606993314,16.977982079649564,17.264175927305814,17.027725731993314,17.087479149962064,corn,corn,fallow,wheat,corn,sorghum,fallow,wheat,corn,fallow,wheat,corn,fallow,wheat,corn,corn,fallow,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid383,-100.46486411541667,39.42643048479167,33,16,grid37,18,0.9473684210526315,777.4072828109761,76.065888,0.0467,72.5424,846.1325426,776.9078156,81.982056,0.0562,773.5901426,39.75154,42.893616,43.124596,43.44807,41.822365,41.992188,42.52404,39.443485,42.5645,40.860283,42.878113,42.863922,44.77836,45.750393,46.374355,44.58707,41.382008,40.607304,45.745167,42.359383,42.644012,42.86537,43.13876,43.487305,48.016666,47.61581,47.555172,47.704178,47.61152,48.09284,47.599556,47.8625,45.413223,799.8386,799.5499,799.4794,799.92535,800.8701,800.4427,799.601,799.6195,799.7648,799.875,799.46625,798.9971,798.6385,797.88086,796.9372,796.50775,797.4125,797.0213,795.3842,796.3611,796.16284,795.5353,795.279,795.0063,793.49146,794.1265,793.83594,793.7193,793.6707,793.50604,793.6119,793.317,793.7297,22.431340235898915,22.142643946836415,22.072087306211415,22.518071192930165,23.462834376523915,23.035405177305165,22.193730372617665,22.212224024961415,22.357487696836415,22.467717189023915,22.058964747617665,21.589787501523915,21.231205958555165,20.473576564023915,19.529912013242665,19.100468653867665,20.005192774961415,19.614018458555165,17.976933497617665,18.953801173398915,18.755558985898915,18.127995509336415,17.871708888242665,17.599003810117665,16.084172267148915,16.719243067930165,16.428654689023915,16.312016505430165,16.263432521055165,16.098759669492665,16.204594630430165,15.909733790586415,16.322392481992665,corn,corn,corn,corn,soybeans,corn,corn,corn,corn,corn,corn,corn,corn,corn,corn,soybeans,corn,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid384,-100.46485756902779,39.433660149375,33,17,grid37,18,0.9473684210526315,777.5198154799921,90.019632,0.0545,72.5424,846.1325426,776.9078156,81.982056,0.0562,773.5901426,41.95409,41.22941,42.95112,43.29643,41.61024,41.769447,42.29864,41.89841,42.951366,40.756733,43.27136,43.301105,43.6336,44.528393,45.04675,46.322765,43.238914,41.333874,44.5146,44.135975,44.409164,44.730648,44.907627,45.36438,47.883675,47.5057,47.45789,47.606934,47.514797,47.983948,47.500813,47.76485,46.615494,799.7966,799.5167,799.3666,799.9077,800.80963,800.25055,799.4388,799.5427,799.64795,799.65857,799.3594,798.8526,798.61487,797.8498,796.9135,796.22284,796.81885,796.6576,795.3,795.70435,795.5844,794.94604,794.6777,794.36206,793.2214,794.0051,793.7349,793.62555,793.57697,793.409,793.5236,793.20233,793.01025,22.276754344226674,21.996908152820424,21.846761668445424,22.387899363757924,23.289815867664174,22.730733836414174,21.918966258289174,22.022909129382924,22.128133738757924,22.138753855945424,21.839559520007924,21.332784617664174,21.095052684070424,20.329977000476674,19.393697703601674,18.703023875476674,19.299032176257924,19.137777293445424,17.780172312976674,18.184530223132924,18.064596141101674,17.426229441882924,17.157857859851674,16.842245066882924,15.701559031726674,16.485311473132924,16.215108836414174,16.105733836414174,16.057149852039174,15.889181102039174,16.003805125476674,15.682516062976674,15.490438426257924,soybeans,corn,corn,corn,soybeans,corn,corn,soybeans,wheat,corn,corn,corn,corn,soybeans,corn,corn,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
grid385,-100.45569444291667,39.39751642520833,34,12,grid38,0,0.0,775.94221875,64.25184,0.0601,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,39.003883,39.846443,41.128345,43.69728,40.809086,41.071842,41.41537,40.038372,38.75005,41.210186,39.18516,38.94766,39.31694,41.005363,40.722248,40.68797,37.704693,37.963436,39.756844,38.559246,38.801773,39.121235,39.265533,39.56062,44.934547,44.491177,44.42552,44.547806,44.39503,44.865654,44.33131,44.60087,41.212112,799.6116,798.81396,798.8279,799.12646,799.5213,799.3964,798.84064,798.7956,799.0613,798.9245,798.75555,798.2826,797.9165,797.41486,796.3026,796.02295,796.2828,796.00555,795.541,795.51105,795.37616,794.7244,794.5102,794.23114,793.4473,793.8486,793.41943,793.2447,793.2395,793.19446,793.5474,793.3567,793.1571,23.669353515624948,22.871746093749948,22.885662109374948,23.184246093749948,23.579082519531198,23.454204589843698,22.898418457031198,22.853374511718698,23.119060546874948,22.982280761718698,22.813335449218698,22.340374023437448,21.974285156249948,21.472637207031198,20.360393554687448,20.080730468749948,20.340557128906198,20.063335449218698,19.598796874999948,19.568828613281198,19.433940917968698,18.782207519531198,18.567974121093698,18.288921386718698,17.505107910156198,17.906353027343698,17.477214843749948,17.302471191406198,17.297283203124948,17.252239257812448,17.605205566406198,17.414470703124948,17.214885742187448,fallow,wheat,corn,fallow,wheat,corn,fallow,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid386,-100.45568930375,39.404748330625004,34,13,grid38,19,1.0,775.891766016768,58.040016,0.0516,79.248,861.0725748,778.5615938,50.209704,0.0434,781.8245748,39.33736,40.30482,41.616245,43.87512,40.454712,40.703865,41.09494,40.530563,39.632557,40.370956,39.899155,39.54646,40.568825,41.47834,42.200428,42.02721,38.969135,38.481865,40.235126,39.865692,40.09867,40.35616,40.59364,40.9283,45.170746,44.78138,44.70721,44.855988,44.69395,45.122864,44.65229,44.932087,42.431805,798.9958,798.31854,798.31384,798.6824,799.22064,799.0363,798.38513,798.41534,799.2083,798.5501,798.8338,798.46375,797.6332,797.02686,796.0437,795.65063,796.0753,795.96533,795.0019,795.2487,795.10925,794.3829,794.1752,793.95496,793.4979,793.9076,793.56915,793.3982,793.3519,793.2937,793.6779,793.4943,792.88916,23.104022557450776,22.426776463700776,22.422076756669526,22.790607030107026,23.328876073075776,23.144549901200776,22.493365819169526,22.523578221513276,23.316546971513276,22.658343846513276,22.942035252763276,22.571979100419526,21.741412694169526,21.135089451982026,20.151935155107026,19.758868748857026,20.183551366044526,20.073566014482026,19.110126073075776,19.356952244950776,19.217486912919526,18.491107518388276,18.283404881669526,18.063190037919526,17.606158787919526,18.015826756669526,17.677386815263276,17.506427342607026,17.460162694169526,17.401935155107026,17.786151463700776,17.602557713700776,16.997394139482026,fallow,corn,corn,corn,soybeans,corn,corn,soybeans,wheat,corn,corn,corn,corn,corn,corn,soybeans,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid387,-100.45568416458333,39.41198023604167,34,14,grid38,0,0.0,776.2525998056401,57.198768,0.0453,72.5424,846.1325426,776.9078156,81.982056,0.0562,773.5901426,40.576393,40.434994,41.73149,42.35368,40.89348,41.12226,41.54585,40.235027,40.693085,40.63087,41.152042,41.10362,42.218666,43.150185,43.80402,43.72623,40.861935,40.394203,42.16104,41.728264,41.971188,42.222706,42.469505,42.82525,45.429203,44.98136,44.91875,45.068295,44.90778,45.424557,44.888668,45.180847,44.13839,798.1893,798.0415,797.9276,798.33405,798.8967,798.70966,797.9502,798.0583,798.8555,798.18695,798.62195,798.2347,797.5243,796.87335,795.9343,795.5022,796.28613,796.2049,794.9349,795.4137,795.2264,794.5406,794.3282,794.1624,793.065,793.5322,793.2335,793.0668,793.00134,792.92316,793.27795,793.08307,793.12585,21.936670213891148,21.788904100609898,21.675012499047398,22.081445604516148,22.644128709984898,22.457055956078648,21.697595506859898,21.805688768578648,22.602929979516148,21.934350877953648,22.369348436547398,21.982080370141148,21.271692186547398,20.620752245141148,19.681726366234898,19.249597459984898,20.033533006859898,19.952295213891148,18.682275682641148,19.161096483422398,18.973779588891148,18.287988573266148,18.075586229516148,17.909814745141148,16.812402635766148,17.279626756859898,16.980920702172398,16.814172655297398,16.748742967797398,16.670556932641148,17.025354295922398,16.830469042016148,16.873254686547398,fallow,wheat,corn,fallow,wheat,corn,sorghum,corn,fallow,wheat,corn,fallow,wheat,corn,corn,fallow,wheat,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
